trustor,trustee,product_category,PDR,confidence,timestamp,PDR_normalized,confidence_normalized,friendshipness,interaction_count,total
15827,2505,3,3,2,11/03/2000 07:00,0.5,0.25,0.000831947,1,0.750831947
15827,3526,3,2,2,07/03/2000 07:00,0.25,0.25,0.001657001,1,0.501657001
15827,21266,3,4,2,04/03/2000 07:00,0.75,0.25,0.000831947,1,1.000831947
15827,2541,3,3,2,19/02/2000 07:00,0.5,0.25,0.000831947,1,0.750831947
15827,11557,3,4,2,18/02/2000 07:00,0.75,0.25,0.002483444,1,1.002483444
15827,3353,3,4,2,15/02/2000 07:00,0.75,0.25,0.00166113,1,1.00166113
15827,482,3,4,2,11/02/2000 07:00,0.75,0.25,0.001659751,1,1.001659751
15827,6564,3,4,2,31/01/2000 07:00,0.75,0.25,0.003311258,1,1.003311258
15827,4517,3,4,2,16/01/2000 07:00,0.75,0.25,0.005809129,1,1.005809129
15827,1671,3,4,2,02/01/2000 07:00,0.75,0.25,0.005828476,1,1.005828476
15827,1427,3,5,2,01/01/2000 07:00,1.0,0.25,0.000831255,1,1.250831255
15827,4493,3,4,2,27/12/1999 07:00,0.75,0.25,0.005785124,1,1.005785124
15827,1719,3,5,2,25/12/1999 07:00,1.0,0.25,0.004122012,1,1.254122012
15827,250,3,2,2,27/11/1999 07:00,0.25,0.25,0.000831255,1,0.500831255
15827,8867,3,5,2,24/09/1999 07:00,1.0,0.25,0.004139073,1,1.254139073
15832,4313,3,4,3,13/06/2000 07:00,0.75,0.5,0.04,1,1.29
15832,4541,3,2,3,13/06/2000 07:00,0.25,0.5,0.035714286,1,0.785714286
15833,3567,3,3,3,20/10/1999 07:00,0.5,0.5,0.0142857142857142,1,1.0142857142857142
15833,885,3,5,2,13/10/1999 07:00,1.0,0.25,0.0416666666666666,1,1.2916666666666665
15838,1,3,3,3,22/11/2000 07:00,0.5,0.5,0.125,1,1.125
15844,7,3,5,3,05/05/2000 07:00,1.0,0.5,0.05,1,1.55
15850,8058,3,5,2,13/03/2005 07:00,1.0,0.25,0.009615385,1,1.259615385
15912,7,3,4,2,12/05/2000 07:00,0.75,0.25,0.1428571428571428,1,1.1428571428571428
15930,2389,3,5,2,25/09/2001 07:00,1.0,0.25,0.04,1,1.29
15955,11541,3,5,2,03/08/2001 07:00,1.0,0.25,0.0114942528735632,1,1.261494252873563
15981,4566,3,2,2,12/04/2000 07:00,0.25,0.25,0.0188679245283018,1,0.5188679245283018
15981,490,3,4,2,01/01/2000 07:00,0.75,0.25,0.0144927536231884,1,1.0144927536231885
15981,5452,3,5,2,24/12/1999 07:00,1.0,0.25,0.0178571428571428,1,1.2678571428571428
15984,12744,3,4,2,05/03/2011 07:00,0.75,0.25,0.004201681,1,1.004201681
15984,5846,3,4,2,17/01/2011 07:00,0.75,0.25,0.005602241,1,1.005602241
15984,5858,3,2,2,18/12/2010 07:00,0.25,0.25,0.00273224,1,0.50273224
15984,5859,3,4,2,29/11/2010 07:00,0.75,0.25,0.004178273,1,1.004178273
15984,21717,3,4,2,23/07/2010 07:00,0.75,0.25,0.002758621,1,1.002758621
15984,7476,3,4,2,13/05/2010 07:00,0.75,0.25,0.001396648,1,1.001396648
15984,21917,3,4,2,25/04/2010 07:00,0.75,0.25,0.006993007,1,1.006993007
15984,22053,3,5,2,11/04/2010 07:00,1.0,0.25,0.005610098,1,1.255610098
15984,21938,3,2,2,27/02/2010 07:00,0.25,0.25,0.0224274406332453,1,0.5224274406332453
15984,21960,3,4,2,24/12/2009 07:00,0.75,0.25,0.008333333,1,1.008333333
15984,12759,3,5,2,15/12/2009 07:00,1.0,0.25,0.0193905817174515,1,1.2693905817174516
15984,22001,3,4,2,17/11/2009 07:00,0.75,0.25,0.002805049,1,1.002805049
15984,22003,3,4,2,12/11/2009 07:00,0.75,0.25,0.002805049,1,1.002805049
15984,21982,3,3,2,07/11/2009 07:00,0.5,0.25,0.001396648,1,0.751396648
15984,22010,3,3,2,24/10/2009 07:00,0.5,0.25,0.001404494,1,0.751404494
15984,21931,3,4,2,09/10/2009 07:00,0.75,0.25,0.00140647,1,1.00140647
15984,22023,3,3,2,30/09/2009 07:00,0.5,0.25,0.002781641,1,0.752781641
15984,13390,3,4,2,16/09/2009 07:00,0.75,0.25,0.00140647,1,1.00140647
15984,22034,3,4,2,25/08/2009 07:00,0.75,0.25,0.004213483,1,1.004213483
15984,7299,3,5,2,09/06/2009 07:00,1.0,0.25,0.00140647,1,1.25140647
15984,12778,3,5,2,21/04/2009 07:00,1.0,0.25,0.0281501340482573,1,1.2781501340482573
15984,12782,3,5,2,25/03/2009 07:00,1.0,0.25,0.004213483,1,1.254213483
15984,22130,3,3,2,28/02/2009 07:00,0.5,0.25,0.005242464,1,0.755242464
15984,12784,3,5,2,30/12/2008 07:00,1.0,0.25,0.010752688172043,1,1.260752688172043
15984,12796,3,5,2,21/08/2008 07:00,1.0,0.25,0.002751032,1,1.252751032
15984,6908,3,3,2,12/08/2008 07:00,0.5,0.25,0.001402525,1,0.751402525
15984,19612,3,4,2,31/07/2008 07:00,0.75,0.25,0.00140647,1,1.00140647
15984,22163,3,5,2,24/05/2008 07:00,1.0,0.25,0.001396648,1,1.251396648
15984,22128,3,4,2,06/05/2008 07:00,0.75,0.25,0.001373626,1,1.001373626
15984,127,3,4,2,24/02/2008 07:00,0.75,0.25,0.002805049,1,1.002805049
15984,10989,3,3,2,15/01/2008 07:00,0.5,0.25,0.006973501,1,0.756973501
15984,17813,3,5,2,23/12/2007 07:00,1.0,0.25,0.001404494,1,1.251404494
15984,12805,3,4,2,18/09/2007 07:00,0.75,0.25,0.002808989,1,1.002808989
15984,6920,3,4,2,25/08/2007 07:00,0.75,0.25,0.006993007,1,1.006993007
15984,21656,3,4,2,16/06/2007 07:00,0.75,0.25,0.00140647,1,1.00140647
15984,11673,3,4,2,24/03/2007 07:00,0.75,0.25,0.004219409,1,1.004219409
15984,12832,3,4,2,12/03/2007 07:00,0.75,0.25,0.003984064,1,1.003984064
15984,6924,3,2,2,17/02/2007 07:00,0.25,0.25,0.004219409,1,0.504219409
15984,10112,3,2,2,31/12/2006 07:00,0.25,0.25,0.00140056,1,0.50140056
15984,6783,3,5,2,21/11/2006 07:00,1.0,0.25,0.004178273,1,1.254178273
15984,9361,3,4,2,20/08/2006 07:00,0.75,0.25,0.008219178,1,1.008219178
15984,10154,3,4,2,23/05/2006 07:00,0.75,0.25,0.004201681,1,1.004201681
15984,11990,3,4,2,09/04/2006 07:00,0.75,0.25,0.004195804,1,1.004195804
15984,11679,3,2,2,08/03/2006 07:00,0.25,0.25,0.00135318,1,0.50135318
15984,11703,3,3,2,18/08/2005 07:00,0.5,0.25,0.004219409,1,0.754219409
15984,9126,3,5,2,10/07/2005 07:00,1.0,0.25,0.0013947,1,1.2513947
15984,16224,3,3,2,16/04/2005 07:00,0.5,0.25,0.00136612,1,0.75136612
15984,10956,3,4,2,05/03/2005 07:00,0.75,0.25,0.00280112,1,1.00280112
15984,14119,3,5,2,27/02/2005 07:00,1.0,0.25,0.00140647,1,1.25140647
15984,11750,3,2,2,15/02/2005 07:00,0.25,0.25,0.001396648,1,0.501396648
15984,12901,3,3,2,03/12/2004 07:00,0.5,0.25,0.002808989,1,0.752808989
15984,14729,3,5,2,28/09/2004 07:00,1.0,0.25,0.004201681,1,1.254201681
15984,13477,3,4,2,25/06/2004 07:00,0.75,0.25,0.00140647,1,1.00140647
15984,11805,3,4,2,29/03/2004 07:00,0.75,0.25,0.002762431,1,1.002762431
15984,6918,3,4,2,21/03/2004 07:00,0.75,0.25,0.001404494,1,1.001404494
15984,12922,3,3,2,22/02/2004 07:00,0.5,0.25,0.00140647,1,0.75140647
15984,12930,3,4,4,25/01/2004 07:00,0.75,0.75,0.001404494,1,1.501404494
15984,18356,3,4,2,23/12/2003 07:00,0.75,0.25,0.001364256,1,1.001364256
15984,9105,3,5,2,27/11/2003 07:00,1.0,0.25,0.001398601,1,1.251398601
15984,14733,3,3,2,27/11/2003 07:00,0.5,0.25,0.0013947,1,0.7513947
15984,16684,3,4,2,14/11/2003 07:00,0.75,0.25,0.006944444,1,1.006944444
15984,3498,3,5,2,30/10/2003 07:00,1.0,0.25,0.002805049,1,1.252805049
15984,12411,3,2,2,09/08/2003 07:00,0.25,0.25,0.00140647,1,0.50140647
15984,15767,3,5,2,21/05/2003 07:00,1.0,0.25,0.002808989,1,1.252808989
15984,8054,3,4,2,04/05/2003 07:00,0.75,0.25,0.004149378,1,1.004149378
15984,1596,3,4,2,08/04/2003 07:00,0.75,0.25,0.007002801,1,1.007002801
15984,7041,3,4,2,18/03/2003 07:00,0.75,0.25,0.001404494,1,1.001404494
15984,9969,3,4,2,09/03/2003 07:00,0.75,0.25,0.0013947,1,1.0013947
15984,16643,3,5,2,08/01/2003 07:00,1.0,0.25,0.001404494,1,1.251404494
15984,12958,3,3,2,31/12/2002 07:00,0.5,0.25,0.001404494,1,0.751404494
15984,4660,3,4,2,15/12/2002 07:00,0.75,0.25,0.002721088,1,1.002721088
15984,12415,3,3,2,27/11/2002 07:00,0.5,0.25,0.0195530726256983,1,0.7695530726256983
15984,16496,3,4,2,01/09/2002 07:00,0.75,0.25,0.0041841,1,1.0041841
15984,12682,3,4,2,29/05/2002 07:00,0.75,0.25,0.005617978,1,1.005617978
15984,12423,3,4,2,22/05/2002 07:00,0.75,0.25,0.002785515,1,1.002785515
15984,11140,3,4,2,22/04/2002 07:00,0.75,0.25,0.0106809078771695,1,1.0106809078771695
15984,10075,3,2,2,26/03/2002 07:00,0.25,0.25,0.001404494,1,0.501404494
15984,610,3,4,2,09/03/2002 07:00,0.75,0.25,0.001404494,1,1.001404494
15984,11240,3,5,2,16/02/2002 07:00,1.0,0.25,0.002797203,1,1.252797203
15984,13004,3,2,2,07/02/2002 07:00,0.25,0.25,0.00140647,1,0.50140647
15984,2198,3,2,2,27/01/2002 07:00,0.25,0.25,0.001333333,1,0.501333333
15984,18770,3,5,2,15/01/2002 07:00,1.0,0.25,0.0013947,1,1.2513947
15984,18763,3,4,2,20/11/2001 07:00,0.75,0.25,0.002808989,1,1.002808989
15984,608,3,3,2,10/11/2001 07:00,0.5,0.25,0.001367989,1,0.751367989
15984,2398,3,5,2,11/10/2001 07:00,1.0,0.25,0.007002801,1,1.257002801
15984,11873,3,3,2,30/09/2001 07:00,0.5,0.25,0.004109589,1,0.754109589
15984,5768,3,2,2,31/08/2001 07:00,0.25,0.25,0.002785515,1,0.502785515
15984,3552,3,3,2,22/07/2001 07:00,0.5,0.25,0.002773925,1,0.752773925
15984,5085,3,3,2,21/07/2001 07:00,0.5,0.25,0.001388889,1,0.751388889
15984,5773,3,4,2,15/07/2001 07:00,0.75,0.25,0.002797203,1,1.002797203
15984,4572,3,4,2,24/06/2001 07:00,0.75,0.25,0.006993007,1,1.006993007
15984,22101,3,4,2,22/05/2001 07:00,0.75,0.25,0.002805049,1,1.002805049
15984,11568,3,3,2,26/04/2001 07:00,0.5,0.25,0.006784261,1,0.756784261
15984,3684,3,2,2,01/03/2001 07:00,0.25,0.25,0.001404494,1,0.501404494
15984,14235,3,3,2,17/02/2001 07:00,0.5,0.25,0.001381215,1,0.751381215
15984,10170,3,3,2,13/02/2001 07:00,0.5,0.25,0.0149051490514905,1,0.7649051490514905
15984,2389,3,5,2,03/02/2001 07:00,1.0,0.25,0.001388889,1,1.251388889
15984,10533,3,4,2,03/02/2001 07:00,0.75,0.25,0.001386963,1,1.001386963
15984,3216,3,5,2,18/12/2000 07:00,1.0,0.25,0.01510989,1,1.26510989
15984,3313,3,4,2,17/12/2000 07:00,0.75,0.25,0.005442177,1,1.005442177
15984,13,3,4,2,10/12/2000 07:00,0.75,0.25,0.00140647,1,1.00140647
15984,2462,3,4,2,09/12/2000 07:00,0.75,0.25,0.001404494,1,1.001404494
15984,11191,3,4,2,12/11/2000 07:00,0.75,0.25,0.0027894,1,1.0027894
15984,12700,3,2,2,31/10/2000 07:00,0.25,0.25,0.00140056,1,0.50140056
15984,6596,3,3,2,08/10/2000 07:00,0.5,0.25,0.0194300518134715,1,0.7694300518134715
15984,21929,3,5,2,03/10/2000 07:00,1.0,0.25,0.034956305,1,1.284956305
15984,4856,3,5,2,28/09/2000 07:00,1.0,0.25,0.00281294,1,1.25281294
15984,8863,3,3,2,03/09/2000 07:00,0.5,0.25,0.001404494,1,0.751404494
15984,11196,3,4,2,20/08/2000 07:00,0.75,0.25,0.001390821,1,1.001390821
15984,4473,3,4,2,30/07/2000 07:00,0.75,0.25,0.00140647,1,1.00140647
15984,5140,3,2,2,30/07/2000 07:00,0.25,0.25,0.001404494,1,0.501404494
15984,13294,3,4,2,27/07/2000 07:00,0.75,0.25,0.00140056,1,1.00140056
15984,1466,3,2,2,26/07/2000 07:00,0.25,0.25,0.0013947,1,0.5013947
15984,155,3,3,2,21/07/2000 07:00,0.5,0.25,0.00140647,1,0.75140647
15984,117,3,4,2,04/06/2000 07:00,0.75,0.25,0.00140647,1,1.00140647
15984,623,3,2,2,03/06/2000 07:00,0.25,0.25,0.005555556,1,0.505555556
15984,13040,3,2,2,31/05/2000 07:00,0.25,0.25,0.008310249,1,0.508310249
15984,7,3,3,2,29/05/2000 07:00,0.5,0.25,0.004219409,1,0.754219409
15984,11197,3,3,2,20/05/2000 07:00,0.5,0.25,0.001375516,1,0.751375516
15984,4396,3,3,2,07/05/2000 07:00,0.5,0.25,0.001402525,1,0.751402525
15984,4475,3,3,2,01/05/2000 07:00,0.5,0.25,0.00280112,1,0.75280112
15984,1591,3,3,2,22/04/2000 07:00,0.5,0.25,0.001386963,1,0.751386963
15984,9128,3,2,2,14/04/2000 07:00,0.25,0.25,0.00140647,1,0.50140647
15984,4313,3,3,2,08/04/2000 07:00,0.5,0.25,0.001404494,1,0.751404494
15984,1594,3,5,2,02/04/2000 07:00,1.0,0.25,0.001398601,1,1.251398601
15997,20098,3,3,2,04/12/2001 07:00,0.5,0.25,0.0294117647058823,1,0.7794117647058822
15997,2396,3,5,2,22/09/2001 07:00,1.0,0.25,0.027027027,1,1.277027027
15998,21960,3,3,2,03/04/2001 07:00,0.5,0.25,0.036144578,1,0.786144578
15998,3203,3,2,3,08/09/2000 07:00,0.25,0.5,0.037634409,1,0.787634409
15998,8699,3,5,3,08/09/2000 07:00,1.0,0.5,0.008333333,1,1.508333333
15998,3356,3,2,3,05/09/2000 07:00,0.25,0.5,0.01369863,1,0.76369863
15998,649,3,4,3,23/08/2000 07:00,0.75,0.5,0.0131578947368421,1,1.263157894736842
15998,3354,3,4,2,07/03/2000 07:00,0.75,0.25,0.0129870129870129,1,1.0129870129870129
16014,1,3,4,3,15/08/2001 07:00,0.75,0.5,0.0588235294117647,1,1.3088235294117647
16024,10534,3,4,2,21/03/2001 07:00,0.75,0.25,0.005434783,1,1.005434783
16024,1671,3,3,2,13/04/2000 07:00,0.5,0.25,0.005405405,1,0.755405405
16024,9084,3,4,2,01/04/2000 07:00,0.75,0.25,0.004784689,1,1.004784689
16024,1838,3,3,2,16/03/2000 07:00,0.5,0.25,0.005524862,1,0.755524862
16024,4531,3,3,2,28/01/2000 07:00,0.5,0.25,0.005050505,1,0.755050505
16024,497,3,3,2,18/01/2000 07:00,0.5,0.25,0.005555556,1,0.755555556
16024,4524,3,4,2,11/01/2000 07:00,0.75,0.25,0.005434783,1,1.005434783
16024,4885,3,3,2,21/12/1999 07:00,0.5,0.25,0.005524862,1,0.755524862
16024,488,3,2,2,24/11/1999 07:00,0.25,0.25,0.005434783,1,0.505434783
16024,2439,3,3,3,18/11/1999 07:00,0.5,0.5,0.005376344,1,1.005376344
16024,1421,3,3,2,09/10/1999 07:00,0.5,0.25,0.005464481,1,0.755464481
16024,891,3,2,3,06/10/1999 07:00,0.25,0.5,0.005347594,1,0.755347594
16024,506,3,4,3,27/09/1999 07:00,0.75,0.5,0.005235602,1,1.255235602
16024,3579,3,2,2,27/09/1999 07:00,0.25,0.25,0.005347594,1,0.505347594
16024,651,3,2,2,22/09/1999 07:00,0.25,0.25,0.005524862,1,0.505524862
16024,505,3,2,2,16/09/1999 07:00,0.25,0.25,0.005988024,1,0.505988024
16025,28,3,3,2,29/05/2000 07:00,0.5,0.25,0.02,1,0.77
16025,3798,3,4,2,24/03/2000 07:00,0.75,0.25,0.020408163,1,1.020408163
16025,13355,3,4,2,22/03/2000 07:00,0.75,0.25,0.0192307692307692,1,1.0192307692307692
16030,1719,3,2,2,05/03/2000 07:00,0.25,0.25,0.037037037037037,1,0.537037037037037
16030,14672,3,5,2,08/02/2000 07:00,1.0,0.25,0.055555556,1,1.305555556
16057,883,3,5,3,13/03/2000 07:00,1.0,0.5,0.1,1,1.6
16059,5864,3,4,2,06/11/2010 07:00,0.75,0.25,0.009009009,1,1.009009009
16059,12759,3,4,2,08/01/2010 07:00,0.75,0.25,0.0149253731343283,1,1.0149253731343284
16059,3313,3,5,2,27/11/2008 07:00,1.0,0.25,0.007246377,1,1.257246377
16062,1424,3,5,2,03/01/2001 07:00,1.0,0.25,0.3333333333333333,1,1.5833333333333333
16070,889,3,4,2,25/03/2002 07:00,0.75,0.25,0.0178571428571428,1,1.0178571428571428
16070,4475,3,5,2,31/12/2000 07:00,1.0,0.25,0.0175438596491228,1,1.2675438596491229
16070,1716,3,4,2,17/07/2000 07:00,0.75,0.25,0.0175438596491228,1,1.0175438596491229
16070,4531,3,3,2,31/03/2000 07:00,0.5,0.25,0.0138888888888888,1,0.7638888888888888
16070,1838,3,4,2,27/03/2000 07:00,0.75,0.25,0.018181818,1,1.018181818
16070,4493,3,5,2,27/12/1999 07:00,1.0,0.25,0.0147058823529411,1,1.2647058823529411
16070,10022,3,5,2,20/12/1999 07:00,1.0,0.25,0.025,1,1.275
16079,4531,3,3,2,31/01/2000 07:00,0.5,0.25,0.025,1,0.775
16079,5292,3,4,2,13/01/2000 07:00,0.75,0.25,0.0434782608695652,1,1.0434782608695652
16085,501,3,3,2,15/01/2000 07:00,0.5,0.25,0.03125,1,0.78125
16089,1,3,5,2,24/11/2000 07:00,1.0,0.25,0.083333333,1,1.333333333
16096,14136,3,5,2,11/08/2000 07:00,1.0,0.25,0.016393443,1,1.266393443
16096,10041,3,3,2,15/07/2000 07:00,0.5,0.25,0.015625,1,0.765625
16096,3522,3,4,2,12/07/2000 07:00,0.75,0.25,0.015625,1,1.015625
16096,14239,3,4,2,22/04/2000 07:00,0.75,0.25,0.0126582278481012,1,1.0126582278481011
16096,8993,3,4,2,21/04/2000 07:00,0.75,0.25,0.040540541,1,1.040540541
16123,10544,3,5,2,29/07/2001 07:00,1.0,0.25,0.028571429,1,1.278571429
16135,1,3,4,5,20/11/2000 07:00,0.75,1.0,0.1,1,1.85
16139,1466,3,5,2,14/07/2000 07:00,1.0,0.25,0.03125,1,1.28125
16139,23,3,5,3,28/03/2000 07:00,1.0,0.5,0.0384615384615384,1,1.5384615384615383
16139,3542,3,5,3,06/03/2000 07:00,1.0,0.5,0.028571429,1,1.528571429
16143,1,3,3,2,07/11/2000 07:00,0.5,0.25,0.052631579,1,0.802631579
16182,117,3,5,2,24/05/2000 07:00,1.0,0.25,0.0588235294117647,1,1.3088235294117647
16185,9126,3,4,2,17/06/2005 07:00,0.75,0.25,0.0185185185185185,1,1.0185185185185186
16185,12950,3,4,2,07/07/2003 07:00,0.75,0.25,0.066666667,1,1.066666667
16185,6058,3,5,2,08/02/2001 07:00,1.0,0.25,0.050847458,1,1.300847458
16185,1,3,3,2,15/12/2000 07:00,0.5,0.25,0.037037037037037,1,0.787037037037037
16185,1716,3,5,2,22/07/2000 07:00,1.0,0.25,0.0192307692307692,1,1.2692307692307692
16185,4031,3,5,2,27/06/2000 07:00,1.0,0.25,0.02,1,1.27
16185,9808,3,3,2,26/05/2000 07:00,0.5,0.25,0.0208333333333333,1,0.7708333333333333
16185,7,3,5,2,09/05/2000 07:00,1.0,0.25,0.02,1,1.27
16185,8873,3,5,2,27/04/2000 07:00,1.0,0.25,0.035087719,1,1.285087719
16185,4557,3,5,2,12/04/2000 07:00,1.0,0.25,0.020408163,1,1.270408163
16191,490,3,5,3,20/11/2000 07:00,1.0,0.5,0.04,1,1.54
16204,6767,3,3,2,16/04/2004 07:00,0.5,0.25,0.0289855072463768,1,0.7789855072463768
16204,2490,3,4,5,28/04/2001 07:00,0.75,1.0,0.004878049,1,1.754878049
16204,13019,3,3,2,24/02/2001 07:00,0.5,0.25,0.03125,1,0.78125
16204,1899,3,5,2,20/01/2001 07:00,1.0,0.25,0.0106382978723404,1,1.2606382978723405
16204,8930,3,4,2,06/12/2000 07:00,0.75,0.25,0.0149253731343283,1,1.0149253731343284
16224,28,3,5,2,21/03/2000 07:00,1.0,0.25,0.0434782608695652,1,1.2934782608695652
16226,1838,3,4,2,21/03/2000 07:00,0.75,0.25,0.1538461538461538,1,1.1538461538461537
16230,11504,3,3,2,06/07/2002 07:00,0.5,0.25,0.0112359550561797,1,0.7612359550561797
16259,4493,3,4,3,12/01/2000 07:00,0.75,0.5,0.0454545454545454,1,1.2954545454545454
16262,1,3,3,2,10/12/2001 07:00,0.5,0.25,0.0277777777777777,1,0.7777777777777777
16262,488,3,3,2,22/06/2000 07:00,0.5,0.25,0.0294117647058823,1,0.7794117647058822
16262,11561,3,3,2,05/04/2000 07:00,0.5,0.25,0.03125,1,0.78125
16265,1716,3,4,2,22/07/2000 07:00,0.75,0.25,0.0588235294117647,1,1.0588235294117647
16314,1,3,5,3,05/12/2000 07:00,1.0,0.5,0.032258065,1,1.532258065
16329,17175,3,5,2,02/05/2001 07:00,1.0,0.25,0.0206896551724137,1,1.2706896551724136
16329,12707,3,5,2,06/09/2000 07:00,1.0,0.25,0.0112359550561797,1,1.2612359550561798
16329,3498,3,5,2,23/07/2000 07:00,1.0,0.25,0.0142857142857142,1,1.2642857142857142
16329,507,3,3,2,21/06/2000 07:00,0.5,0.25,0.0277777777777777,1,0.7777777777777777
16329,15363,3,5,2,12/05/2000 07:00,1.0,0.25,0.01369863,1,1.26369863
16352,488,3,2,2,18/01/2000 07:00,0.25,0.25,0.0588235294117647,1,0.5588235294117647
16355,102,3,4,2,13/01/2000 07:00,0.75,0.25,0.1111111111111111,1,1.1111111111111112
16355,647,3,4,2,12/01/2000 07:00,0.75,0.25,0.1111111111111111,1,1.1111111111111112
16368,3552,3,4,3,24/07/2001 07:00,0.75,0.5,0.03125,1,1.28125
16368,10507,3,2,3,06/07/2001 07:00,0.25,0.5,0.04,1,0.79
16373,6920,3,4,2,11/07/2007 07:00,0.75,0.25,0.003115265,1,1.003115265
16373,18187,3,4,2,29/07/2005 07:00,0.75,0.25,0.003144654,1,1.003144654
16373,13262,3,3,2,29/04/2005 07:00,0.5,0.25,0.002946955,1,0.752946955
16373,3552,3,4,2,16/07/2001 07:00,0.75,0.25,0.00308642,1,1.00308642
16406,9126,3,5,2,23/10/2006 07:00,1.0,0.25,0.0149253731343283,1,1.2649253731343284
16406,13305,3,5,2,23/05/2006 07:00,1.0,0.25,0.012820513,1,1.262820513
16406,1422,3,5,2,09/04/2006 07:00,1.0,0.25,0.0126582278481012,1,1.2626582278481011
16406,12682,3,4,2,15/05/2002 07:00,0.75,0.25,0.0153846153846153,1,1.0153846153846153
16428,3542,3,5,3,28/02/2000 07:00,1.0,0.5,0.033333333,1,1.533333333
16432,9126,3,5,2,22/09/2008 07:00,1.0,0.25,0.0238095238095238,1,1.2738095238095237
16439,883,3,5,3,25/07/2000 07:00,1.0,0.5,0.1111111111111111,1,1.6111111111111112
16451,891,3,5,3,19/03/2001 07:00,1.0,0.5,0.0476190476190476,1,1.5476190476190477
16458,3554,3,3,3,21/06/2001 07:00,0.5,0.5,0.005681818,1,1.005681818
16462,1719,3,4,2,23/07/2000 07:00,0.75,0.25,0.0166666666666666,1,1.0166666666666666
16490,28,3,5,2,27/01/2001 07:00,1.0,0.25,0.0625,1,1.3125
16515,11191,3,4,3,19/08/2001 07:00,0.75,0.5,0.0344827586206896,1,1.2844827586206895
16515,488,3,5,2,12/05/2000 07:00,1.0,0.25,0.037037037037037,1,1.287037037037037
16532,6924,3,4,2,25/03/2007 07:00,0.75,0.25,0.007575758,1,1.007575758
16532,9126,3,4,2,28/06/2005 07:00,0.75,0.25,0.0148148148148148,1,1.0148148148148148
16553,878,3,4,2,28/03/2001 07:00,0.75,0.25,0.0303030303030303,1,1.0303030303030303
16598,1426,3,4,2,28/12/1999 07:00,0.75,0.25,0.005208333,1,1.005208333
16618,829,3,5,2,17/12/2000 07:00,1.0,0.25,0.012891344,1,1.262891344
16648,2490,3,4,2,04/11/2000 07:00,0.75,0.25,0.006289308,1,1.006289308
16653,20098,3,4,3,25/02/2002 07:00,0.75,0.5,0.0434782608695652,1,1.2934782608695652
16669,6046,3,5,3,22/05/2001 07:00,1.0,0.5,0.0117647058823529,1,1.511764705882353
16669,829,3,5,3,13/05/2001 07:00,1.0,0.5,0.008928571,1,1.508928571
16669,4557,3,4,3,13/05/2001 07:00,0.75,0.5,0.0294117647058823,1,1.2794117647058822
16678,3542,3,5,3,24/02/2000 07:00,1.0,0.5,0.055555556,1,1.555555556
16684,4493,3,5,3,10/01/2000 07:00,1.0,0.5,0.0344827586206896,1,1.5344827586206895
16718,490,3,5,3,27/12/1999 07:00,1.0,0.5,0.021276596,1,1.521276596
16762,11678,3,4,2,18/06/2007 07:00,0.75,0.25,0.009803922,1,1.009803922
16762,12886,3,4,2,20/02/2006 07:00,0.75,0.25,0.0175438596491228,1,1.0175438596491229
16762,4660,3,4,2,01/10/2005 07:00,0.75,0.25,0.008474576,1,1.008474576
16762,133,3,4,2,29/04/2005 07:00,0.75,0.25,0.0166666666666666,1,1.0166666666666666
16762,16224,3,3,2,11/04/2005 07:00,0.5,0.25,0.00877193,1,0.75877193
16762,259,3,4,2,15/02/2005 07:00,0.75,0.25,0.0105263157894736,1,1.0105263157894735
16762,16684,3,3,2,15/11/2003 07:00,0.5,0.25,0.019047619,1,0.769047619
16762,3544,3,3,2,16/10/2003 07:00,0.5,0.25,0.00990099,1,0.75990099
16762,6596,3,3,2,08/07/2001 07:00,0.5,0.25,0.036809816,1,0.786809816
16774,12715,3,4,2,04/12/2008 07:00,0.75,0.25,0.010204082,1,1.010204082
16777,18688,3,4,2,08/03/2003 07:00,0.75,0.25,0.0222222222222222,1,1.0222222222222221
16777,1719,3,4,2,27/01/2000 07:00,0.75,0.25,0.0172413793103448,1,1.0172413793103448
16777,4031,3,5,2,26/01/2000 07:00,1.0,0.25,0.0227272727272727,1,1.2727272727272727
16789,8238,3,4,2,12/07/2003 07:00,0.75,0.25,0.0161290322580645,1,1.0161290322580645
16789,844,3,2,3,22/07/2002 07:00,0.25,0.5,0.069565217,1,0.819565217
16789,4493,3,3,3,27/12/1999 07:00,0.5,0.5,0.04,1,1.04
16789,4856,3,3,2,21/10/1999 07:00,0.5,0.25,0.0158730158730158,1,0.7658730158730158
16801,18356,3,2,2,24/12/2003 07:00,0.25,0.25,0.012820513,1,0.512820513
16801,16684,3,5,2,10/11/2003 07:00,1.0,0.25,0.0294117647058823,1,1.2794117647058822
16801,16017,3,4,2,24/07/2002 07:00,0.75,0.25,0.015625,1,1.015625
16808,1,3,5,2,11/12/2000 07:00,1.0,0.25,0.052631579,1,1.302631579
16812,10024,3,4,3,05/01/2000 07:00,0.75,0.5,0.0113636363636363,1,1.2613636363636362
16816,638,3,5,2,12/01/2002 07:00,1.0,0.25,0.0454545454545454,1,1.2954545454545454
16826,1591,3,5,2,16/04/2000 07:00,1.0,0.25,0.0303030303030303,1,1.2803030303030303
16826,1719,3,5,2,02/01/2000 07:00,1.0,0.25,0.025641026,1,1.275641026
16844,7,3,5,2,20/11/2000 07:00,1.0,0.25,0.0344827586206896,2,1.2844827586206895
